,LGD_estimated,forced_or_missing,Col_rate,exposure
3813,0.1433432992768754,0,0.033201660210700035,452755
3814,0.23688641044868108,0,0.08337337244893794,159155
3815,0.4472766842022735,0,0.7292966514210282,497694
3816,0.18312489571741208,0,0.8476715108619753,498061
3817,0.11579659551211585,1,0.26684689168035336,107628
3818,0.978413316750874,0,0.6141915632903756,329715
3819,0.13923749088769877,0,0.2919342270050248,130322
3820,0.4564501737263438,0,0.8689419395472076,276135
3821,0.16605085691100796,0,0.9488147661683984,165359
3822,0.9533031817555319,0,0.5801434171660284,100156
3823,0.031651490343832855,0,0.45913217145786134,362993
3824,0.8292364648472041,0,0.8509454857405083,148264
3825,0.8576667504498138,0,0.07679485155648447,122792
3826,0.05695531442291568,0,0.19176041966986435,424255
3827,0.8254558740426163,0,0.15155457158550067,297200
3828,0.5884892441596351,0,0.9156593244845714,214350
3829,0.7919551068986032,0,0.0805997242032418,182267
3830,0.18928124344446828,0,0.30790275694038116,150616
3831,0.5435824803539694,0,0.5082812999512749,149599
3832,0.626698599249064,0,0.3688756266166111,367008
3833,0.2233937707554099,0,0.3259764253388545,307915
3834,0.4808154090597312,0,0.910105673963444,201812
3835,0.21359184243105356,0,0.7326919402324876,369987
3836,0.8089690458536415,0,0.3183648287711899,96960
3837,0.9631805711923681,0,0.21246791297487466,293576
3838,0.7753128579823932,0,0.7015890764727163,153074
3839,0.46768267574813605,0,0.5852380693813958,55480
3840,0.8524597874046772,0,0.3038533193192796,484353
3841,0.3905630847663598,1,0.1995423555154432,296743
3842,0.7995573552787838,0,0.8280875470798204,58526
3843,0.10200180862314367,0,0.3577039938191444,437587
3844,0.36919084904504074,0,0.5358627838441486,351910
3845,0.1681162967275106,0,0.6613207454440405,376825
3846,0.6393066038858665,0,0.8684923121981907,473001
3847,0.8672530500665332,0,0.6161729065127398,92580
3848,0.6364348104692563,0,0.3921272116040392,82274
3849,0.686134564140488,0,0.426320242595001,366062
3850,0.07414271828718921,0,0.38617659873788945,325484
3851,0.034699131332627364,0,0.8718516345735063,147166
3852,0.7616551491522284,0,0.02310810863613899,293204
3853,0.6529055495418319,1,0.11791220908513722,217751
3854,0.12638725913855853,0,0.7084140470882979,178039
3855,0.40498731744581873,0,0.3220439197968674,365892
3856,0.2818786479692259,0,0.11547317722180706,390554
3857,0.9711458464834011,0,0.21940329294319616,445390
3858,0.13183278157854028,0,0.9514450806402646,469231
3859,0.553294319152386,0,0.6376490821374026,218045
3860,0.4085074310123723,0,0.8249106441087147,355941
3861,0.38623804361161607,0,0.29008793250897313,361868
3862,0.9952373087839168,0,0.2249838907778654,495540
3863,0.9903160779427721,1,0.33097803273156523,209875
3864,0.8494705378557894,0,0.24546790983221167,83938
3865,0.8002925638033412,0,0.9170630071217594,189352
3866,0.6360525861322398,0,0.26116677830081814,167512
3867,0.025119698093119647,1,0.48107311753979676,188305
3868,0.08502745837785719,0,0.7869449135330051,265019
3869,0.18517539033747876,0,0.8720264876940266,122288
3870,0.7804584631279313,0,0.6766115297457006,333328
3871,0.8436596325892524,0,0.47273244699901984,232106
3872,0.5172903119091606,1,0.2109237868827637,270393
3873,0.049731760418347926,0,0.37230338154611453,365257
3874,0.8295129254891805,0,0.5243459023517031,302619
3875,0.15029010313345315,0,0.8409879688340013,200745
3876,0.15860787005226584,0,0.7639924994454268,208548
3877,0.2169384656527893,0,0.12836550625851317,60444
3878,0.7957249328529403,0,0.07452930585455564,493020
3879,0.5280229962731458,0,0.9241286467724191,157801
3880,0.38132322139162367,0,0.2716331224972933,339581
3881,0.21229467935920543,0,0.7897147229174466,423145
3882,0.1042458225231232,0,0.28756398189520505,128090
3883,0.3541369284797852,0,0.25876785746061925,211319
3884,0.6035316799800967,0,0.7454484455963372,358122
3885,0.20104017812271524,0,0.6093712109225478,285334
3886,0.4283283867136334,0,0.9657126866673609,223316
3887,0.8617822788469964,0,0.6940264822162602,236568
3888,0.4147318740073437,0,0.24270322804930344,216565
3889,0.8116224831359052,0,0.8412590539799546,425473
3890,0.8560079107902427,0,0.2679014442497084,93855
3891,0.9346810775158867,0,0.3416104827672669,243908
3892,0.8332070388986927,0,0.3705466024523041,241962
3893,0.14889166594711722,0,0.7324476812031891,380609
3894,0.456488229030385,0,0.22641777152283293,366480
3895,0.8427619532544247,0,0.8584477270375482,409006
3896,0.11825674909353634,0,0.6459366717284698,475558
3897,0.7930597557219771,0,0.22303469615777471,405940
3898,0.15255636188277089,0,0.8394891164556999,334836
3899,0.3334739825454113,0,0.02923604531562718,128713
3900,0.8806653172648137,0,0.3901039188231712,242669
3901,0.14918492558442853,0,0.8299467588736559,116518
3902,0.6710400673493385,0,0.06583358532775796,241770
3903,0.8651978474746771,0,0.6454740979859105,381121
3904,0.8835157255669539,0,0.5267837785937515,101284
3905,0.251059004434912,0,0.24580819095111417,127578
3906,0.12711430684206626,0,0.6640443632150994,243627
3907,0.36460244008921305,0,0.010912390613307288,154884
3908,0.044402475577602574,0,0.06231127711161344,63712
3909,0.2725394506917914,0,0.9814688352277657,98036
3910,0.5506431960575321,0,0.8058330803695601,324725
3911,0.22569668487923988,1,0.8290572787824158,230825
3912,0.14759142260774805,0,0.04129643991728271,356775
3913,0.7080997963266971,0,0.6784109071347801,423675
3914,0.5554694338483598,0,0.05185638849606322,414782
3915,0.9022700254826582,0,0.8936133345824073,414487
3916,0.9054838516175491,0,0.26496178442199736,118871
3917,0.9291240227646484,0,0.7056683879971589,342880
3918,0.1374239408449086,0,0.35758322780436336,136253
3919,0.8649876166442112,0,0.4752182300090333,388715
3920,0.5110173742207202,0,0.9905698983218195,148428
3921,0.09947593841787805,0,0.577812303925031,248169
3922,0.742242415227315,0,0.028470614732940658,258647
3923,0.9061556171161412,0,0.5263657783005047,335596
3924,0.1974678237244717,0,0.782252033274903,379420
3925,0.9847011944299101,0,0.4892666682837785,465433
3926,0.21927263511726625,0,0.306664777741002,149632
3927,0.20978312226122575,1,0.2672818799254515,323738
3928,0.7505290932249095,0,0.8724628191332975,143106
3929,0.42245926779196974,0,0.10208334153160792,194999
3930,0.6271097420343423,0,0.9675688284816841,316319
3931,0.8373753994754871,1,0.0752349253766007,492497
3932,0.07104945568459464,1,0.45883859894245305,114325
3933,0.2829109550626202,0,0.5026688659807195,293694
3934,0.6959598708562968,0,0.4916599630091617,198801
3935,0.9527670257028473,0,0.6206439649853699,310993
3936,0.8125873269722987,0,0.03313470707369959,71445
3937,0.029749893269881866,0,0.5983979609185687,215254
3938,0.008712840339219041,0,0.8925482189503435,403058
3939,0.23441529515632398,0,0.25504028755409236,143106
3940,0.23750445741476667,0,0.4251131515307618,389611
3941,0.4966522385072212,0,0.2534126795741156,251772
3942,0.7094482471582387,0,0.6388969329638927,380128
3943,0.22374025690784805,1,0.22769719953237644,118715
3944,0.19402679384074895,0,0.24425681328072102,361660
3945,0.6381538358467587,0,0.316637242249581,485878
3946,0.28650818616995366,0,0.5718299746386136,62878
3947,0.02318079130057904,0,0.46144665222563075,467873
3948,0.9938045745726524,0,0.15022767962789807,363070
3949,0.5125551398383104,0,0.4029666501299859,244392
3950,0.21148243067289452,0,0.30451948367584947,76086
3951,0.7151534152120942,0,0.2680714946713153,408160
3952,0.9494921496791361,0,0.2268645944130976,150934
3953,0.8938081526175227,0,0.7786869222145802,239647
3954,0.8587638324757151,0,0.630102644668619,453942
3955,0.266911620823866,0,0.30977540131726966,497558
3956,0.1593749928795798,0,0.15025862363538722,141019
3957,0.6234383242710587,1,0.16225570276786583,204825
3958,0.261169017122058,1,0.19889726881014003,216412
3959,0.7866636622594236,0,0.9197327608142912,438910
3960,0.9892628035042593,0,0.6192375966823738,147577
3961,0.05952536243743134,0,0.9985321125213243,446862
3962,0.3309203762671997,0,0.24788263814995504,99294
3963,0.9983953620393584,0,0.251197136459107,495309
3964,0.7653044469752692,0,0.47410752058415995,64113
3965,0.49779987354023836,0,0.2929672750437171,215022
3966,0.9055883774578419,1,0.3628311239184371,491124
3967,0.6015421622466758,0,0.5294354504625038,72729
3968,0.5427113055242295,0,0.6122138998453361,133262
3969,0.2475659215752537,0,0.5012358271568707,229508
3970,0.9784951332699138,0,0.7081870486944357,75948
3971,0.09022926761837802,0,0.3841635481292861,286174
3972,0.11307477051556802,0,0.10694334263067018,420862
3973,0.6686594685697514,0,0.10410977428220325,239053
3974,0.015574077158042487,0,0.5193650267332659,258610
3975,0.9878675300431046,1,0.7145091068510286,107622
3976,0.37110044752697613,0,0.6909909183081756,143839
3977,0.47038716550246595,0,0.2738844146558259,250004
3978,0.16640541761978656,0,0.6373586068003104,460547
3979,0.8262086998197269,0,0.7448091537663636,210276
3980,0.21046608014222357,0,0.6351410581809734,150272
3981,0.07375186129230293,0,0.8248841984564215,373347
3982,0.9658340164319482,0,0.27057150108010175,57707
3983,0.2772355143570483,0,0.9364013360938015,258634
3984,0.94032771628715,0,0.09029925468415967,84193
3985,0.5348924402028212,0,0.7879550366923032,264715
3986,0.8009317279114879,0,0.05409223318231471,489048
3987,0.5160601007521813,0,0.9804110561792199,226242
3988,0.5850597380775528,0,0.08010886522381033,87971
3989,0.6005600919667059,0,0.8121035392346608,335676
3990,0.6055039983923874,0,0.38560110723631547,169277
3991,0.1390035575898414,0,0.40663994311829466,132079
3992,0.48157078042267765,1,0.8166644457374831,449067
3993,0.15586538588127907,0,0.7814945590791692,476743
3994,0.6625981313364084,0,0.8179134426638178,437805
3995,0.33958335420739383,0,0.7531383846077185,266180
3996,0.67712048796506,0,0.12401211019879499,496440
3997,0.6954655247598822,0,0.07815566810022678,495781
3998,0.8240737834151858,0,0.9043440766236736,284665
3999,0.9223818760645235,0,0.7895005696533418,352194
4000,0.4129689929148741,0,0.727874105885995,229984
4001,0.7659533514748545,0,0.7266120708413598,330173
4002,0.27092693929916145,0,0.3407782285070582,356272
4003,0.9841711214222493,0,0.30754125629876206,233132
4004,0.982316900625056,0,0.3827398432790392,79013
4005,0.5782019526963812,0,0.33601253978552603,468108
4006,0.2804049490680737,0,0.21934986937891432,69062
4007,0.22818024658139824,0,0.9597107948091939,428343
4008,0.18730026936108268,0,0.5805760136985849,399910
4009,0.9304799993229593,0,0.47777253076737225,341287
4010,0.1278638928518362,0,0.47676154179304964,413527
4011,0.5907845705791207,0,0.8456313211533784,366928
4012,0.010730226787813324,0,0.42736809052818503,272433
4013,0.7698137402189109,0,0.6422927884298565,490047
4014,0.866474435346717,0,0.5526004206551214,346522
4015,0.7746907281381024,0,0.41512305735877086,206991
4016,0.9764487480743286,0,0.3488282736084677,123318
4017,0.7066311894837835,0,0.9146686888417822,110482
4018,0.6292057319857393,0,0.400767455433779,76856
4019,0.15717041675323162,0,0.7223933730170334,436305
4020,0.6126608364266961,0,0.014908338625095108,191034
4021,0.07313114433952228,0,0.6490091333792509,273908
4022,0.5590083215347993,0,0.36670480646375414,379529
4023,0.022917376836435466,0,0.6360480823307383,112299
4024,0.09318438872853829,0,0.8035405516387106,213462
4025,0.7639417842282252,0,0.16732017441850544,208095
4026,0.42976771429482785,0,0.22962641685735607,481076
4027,0.4272277786304466,0,0.8691129338372541,146294
4028,0.5205204646242846,0,0.08900064385095519,431257
4029,0.7412732275602124,0,0.19932067320535496,77201
4030,0.5653241380144796,0,0.5226264460410168,82382
4031,0.38097898468403624,0,0.8087597606953504,317150
4032,0.8552470064237375,0,0.28116314502449524,225818
4033,0.5995947192042241,0,0.4321153279980663,247689
4034,0.4257519587159374,0,0.8810534369083816,175550
4035,0.7407295834544291,1,0.7119530754972069,116475
4036,0.17732358360465428,0,0.13471318784067088,150999
4037,0.5930751486990902,0,0.1884535137577542,166710
4038,0.3930963259440037,0,0.24838347096096725,209387
4039,0.3996740415396639,0,0.13634535983547869,231405
4040,0.0819289639347377,0,0.033699455924458,262815
4041,0.13705111942259485,0,0.3119624012102207,142224
4042,0.9996781981330592,1,0.10551452229421132,214258
4043,0.168925408856482,0,0.21578732464766726,381081
4044,0.10209121342077987,0,0.41477419466918,115928
4045,0.13962280653212533,0,0.7437241525690569,117561
4046,0.7386308274496013,0,0.5666442732563225,199770
4047,0.5167331406044586,0,0.5987282950775983,378121
4048,0.48023593019680255,0,0.8783002510343516,441645
4049,0.44281598021023794,0,0.15584795395575246,258897
4050,0.713748941029184,0,0.867315263654763,436810
4051,0.5138912433993117,0,0.15256869844448517,357378
4052,0.8696285129725903,0,0.8552041328153285,185166
4053,0.424104400810723,0,0.24864865713813544,400167
4054,0.5434860803287721,0,0.1373192570212638,463782
4055,0.6581942621999357,0,0.6066742267200412,312499
4056,0.6329838635779546,0,0.9143622642710462,219884
4057,0.7337617106844608,0,0.4167308068737423,472672
4058,0.6473753790926515,0,0.8318364852259275,447643
4059,0.563195015149909,0,0.4697371794804508,476990
4060,0.39878807854363474,1,0.33435670247156923,160416
4061,0.4864756465604346,0,0.21017894282050276,163644
4062,0.7415089833411,0,0.7470645848627971,135763
4063,0.23417603847059254,0,0.09560919514575494,357297
4064,0.5133963735892355,0,0.4798541729788085,358670
4065,0.3656199058150801,0,0.8800646508101542,389960
4066,0.15120056386424585,0,0.8944842957364735,267767
4067,0.05829053166180098,0,0.6576271397884466,55422
4068,0.45894556233695794,0,0.5829590432668182,58067
4069,0.013395111218849065,0,0.9732029193823518,79569
4070,0.18230914878649118,0,0.40222844051114703,284324
4071,0.29264157376548827,0,0.7656053748995937,108667
4072,0.11566043492724687,0,0.08825987632689092,328715
4073,0.7610940525286403,0,0.040247473285124014,344859
4074,0.389855121681689,0,0.29196146988032234,470607
4075,0.5625741401966926,0,0.3268753301323719,262255
4076,0.4279760216748131,0,0.37735298695326325,465679
4077,0.0007509844888817785,0,0.38653557124412197,475438
4078,0.819599239946975,0,0.7794789187870728,465876
4079,0.9048633887807298,0,0.15689183370062387,186513
4080,0.5858641133542954,0,0.6235159982021282,372199
4081,0.3881047345058276,0,0.3054471902382033,89151
4082,0.7000659105692916,0,0.7815915862031616,432368
4083,0.576917089367048,0,0.3820931906847388,110718
4084,0.9699106530533296,0,0.02668026078209551,298288
4085,0.11094050517045562,0,0.9660407102529182,253761
4086,0.21702245805234754,0,0.42750370272874316,317187
4087,0.94105754109882,0,0.8969395929439727,65474
4088,0.32671786810570447,0,0.3204029623760043,424961
4089,0.08784396732122524,0,0.5175614107037874,379174
4090,0.5929563830325728,0,0.8243106516462685,77402
4091,0.005960271399031436,0,0.3447989795273795,192784
4092,0.05453225124128147,0,0.5734631622373807,453636
4093,0.6369684410406573,0,0.7865357466643462,339101
4094,0.08012287086608949,1,0.7906355441083909,53278
4095,0.4649734489079984,0,0.8751016018189154,483371
4096,0.5542973049988937,0,0.44686647959983605,165442
4097,0.7674969261843597,0,0.9718293015263244,453556
4098,0.8849636395667276,0,0.02155582469765127,463223
4099,0.988350059440722,0,0.9238249743302342,462093
4100,0.4835834762355191,0,0.8205694603816464,370165
4101,0.1625965826879412,0,0.367508118529592,187839
4102,0.3868238053939973,0,0.09031596296074407,383847
4103,0.6975275724301904,0,0.7776954541399252,298391
4104,0.061684215439192114,0,0.5209529910922917,422848
4105,0.04100228249366844,0,0.3006957360356918,331207
4106,0.157160082362231,0,0.5095619610578181,83255
4107,0.65745998603481,1,0.8782037398242556,415678
4108,0.10173930036256584,0,0.28802440332815515,465646
4109,0.2227478670173192,0,0.6361826405798742,432162
4110,0.33897618520949957,0,0.17133247470482782,484463
4111,0.44243774591367446,0,0.38070448773870913,319690
4112,0.5470327758683449,0,0.9245123719334697,466043
4113,0.24285230702069283,0,0.019523162295300045,378776
4114,0.42969811390565604,0,0.7068678991790897,456011
4115,0.48708514242983014,0,0.3208415831495185,493365
4116,0.11186481817820126,0,0.7252205061344932,316479
4117,0.12207488462996974,0,0.466637588397686,151900
4118,0.31287675472971643,0,0.6089920669318055,117763
4119,0.32102931260408474,0,0.21006869840949693,251769
4120,0.509450039052584,0,0.47193510871363953,441364
4121,0.6980582243630654,0,0.9445440480523087,223782
4122,0.09034582610173647,0,0.774956049110354,490266
4123,0.8902607631420224,0,0.1551591216343674,51238
4124,0.9832362999427167,0,0.10261173732237572,184279
4125,0.6728172969844991,0,0.04248775466476962,410483
4126,0.5717185293396665,0,0.3338936475880152,379617
4127,0.5513085761326572,0,0.20970172892614958,134257
4128,0.8879312724794697,0,0.6968697048090788,293124
4129,0.8865089682888935,0,0.7685948002486704,429061
4130,0.9982577408244154,0,0.3148630995631403,427238
4131,0.9046406292942031,0,0.7953654421395826,169993
4132,0.2590978993692781,0,0.8909102620983537,182637
4133,0.09457430479145224,0,0.8884370986650199,303997
4134,0.7226722707729349,0,0.18688897000985638,301853
4135,0.766968430059281,0,0.18529694453884327,477118
4136,0.2397794328107854,1,0.6673198032722429,427436
4137,0.21564088331529074,0,0.31171967586126825,117238
4138,0.5315374453858136,0,0.5288250357314783,357087
4139,0.3466971984638658,0,0.5540464295828905,475985
4140,0.023776377111939584,0,0.5182177975245157,261794
4141,0.373616667167584,0,0.17282400105557394,254977
4142,0.7494209684672517,0,0.30692424986243816,56626
4143,0.8534967567460444,0,0.5123646260883303,63679
4144,0.1688042810189464,0,0.19888470326641217,389725
4145,0.9538875312800338,0,0.48381242941756986,370915
4146,0.08113837149433212,0,0.8347578220317518,395032
4147,0.17142988701744544,0,0.2589912542698475,425258
4148,0.19166940289329215,0,0.5670428118491125,274544
4149,0.3576385980883592,0,0.1497145654100741,165012
4150,0.39212637785887994,0,0.8970980062869564,298737
4151,0.3615959659455388,0,0.9126394322549058,300934
4152,0.6804072901638153,0,0.13093706179115983,237451
4153,0.6065789239453077,0,0.7739337390953621,152137
4154,0.28108524978123384,0,0.9238965456810921,155440
4155,0.3953246686922769,0,0.6271958293359301,366860
4156,0.24646620988607737,0,0.9810614602731536,277373
4157,0.022917062235986996,0,0.37226236212412256,260558
4158,0.9496886828190277,0,0.061556500701429706,197030
4159,0.19848832826703489,0,0.9471655475938263,487560
4160,0.20849644836310877,0,0.4678315927739398,404058
4161,0.7440859134785822,0,0.5030580631826581,67912
4162,0.5427982956462741,1,0.33661120813877354,81926
4163,0.8241207865976954,0,0.7605250624415593,298225
4164,0.9678772827780752,0,0.21968272572388303,251636
4165,0.7368542808645074,0,0.09173422973846501,222530
4166,0.8160709805605727,0,0.5309601071175144,143470
4167,0.3803230413718204,1,0.23557419336450058,71422
4168,0.7373933443611089,0,0.7090088456897792,414404
4169,0.5282318575820699,0,0.2836285469453569,346207
4170,0.44101478455991483,0,0.24779636424219875,188812
4171,0.6309805222803386,0,0.4337446427096623,499172
4172,0.98961785915835,0,0.5726746139542438,198135
4173,0.9824693125395783,0,0.9136937472424869,54188
4174,0.612811156641598,0,0.7763500409449597,412471
4175,0.48482536490010186,0,0.47363761712229024,283748
4176,0.7899836946423622,0,0.39800810126637265,414949
4177,0.6637488307190237,0,0.350735829035415,474205
4178,0.7459214302484888,0,0.5958679297324816,259198
4179,0.3952410982983102,0,0.035827355550426376,291937
4180,0.6963386364940582,0,0.2058734582977293,365160
4181,0.7270050793862515,0,0.012013373905913838,383438
4182,0.7494997161997062,0,0.7005639679719711,289207
4183,0.4536060315672654,0,0.42322202937064035,308666
4184,0.9385395745237683,0,0.4025321216537803,316833
4185,0.9445420383771874,0,0.7824371019261676,318395
4186,0.49990149101083037,0,0.8740746061336415,204566
4187,0.35321304380191976,0,0.005595485871799033,379610
4188,0.8850423344099938,0,0.833393240873626,281686
4189,0.3282532259573637,0,0.9224729941400055,385966
4190,0.9386780333963638,0,0.4801029187773169,277885
4191,0.7925731443265654,0,0.23552360053405275,53781
4192,0.24281213967279425,0,0.05728973027482187,482257
4193,0.6872339318730482,0,0.8232496006513389,362747
4194,0.8228783823764024,0,0.5372654086015344,72707
4195,0.8049647196108325,0,0.6519716737188482,292449
4196,0.08928995880348867,0,0.14089818890054406,409775
4197,0.05848553944913981,0,0.0797672242642451,296409
4198,0.734137159899131,0,0.02158624026746736,146896
4199,0.7303199918835829,0,0.9186534090758505,62944
4200,0.4078640611506936,0,0.06813361970351561,220063
4201,0.839033091103007,0,0.3070359087159017,348155
4202,0.19669845801217178,0,0.1298651660468173,284295
4203,0.2783220169193602,0,0.6330230410995119,329807
4204,0.8165009005145268,0,0.26207770240483397,65332
4205,0.16250937863345494,0,0.3688078050894884,225226
4206,0.1616914374600117,0,0.6165767159610455,457397
4207,0.15235409611649375,0,0.44042713415775625,331990
4208,0.3771154599222063,0,0.5652859990788516,299905
4209,0.3514692552769676,0,0.5986405936086177,171742
4210,0.210520968218727,0,0.5807246881031278,281268
4211,0.020930246296455235,0,0.5131402492267884,352747
4212,0.9991007536706037,0,0.2982770904350366,460084
4213,0.5644866732412189,0,0.6096661455932271,296867
4214,0.6419398146254891,0,0.8089623913901588,140754
4215,0.8753135404964628,0,0.1660134181003573,461942
4216,0.9426928835001881,0,0.30153442511145545,467695
4217,0.37109582953336184,1,0.36429336750529606,246816
4218,0.3547614654526644,0,0.9742709468705137,446337
4219,0.08106511442654496,0,0.42219860183678015,173577
4220,0.2991616361757444,0,0.776994703607797,105653
4221,0.7851420043000481,0,0.30387968543975374,467787
4222,0.46670566429958826,0,0.39791337029935236,269681
4223,0.7643295459090783,0,0.19500093132772467,469489
4224,0.34464401209350015,0,0.3670492586649845,371156
4225,0.5854332496974988,1,0.02678619907751556,130182
4226,0.35033846116518363,0,0.6294516240758806,499739
4227,0.9338181349352501,0,0.31485328079992436,289061
4228,0.7892622161474838,0,0.20598758242594062,211714
4229,0.0284397898297426,0,0.5864501757215768,344162
4230,0.5563986417869176,0,0.78920004309186,60320
4231,0.943535413796159,0,0.5503869170373599,114553
4232,0.8549549167611551,0,0.7119183874171229,368434
4233,0.20585441746974087,0,0.8317892025818804,81933
4234,0.8392791364734302,0,0.3943149437855261,292828
4235,0.41339352182790323,0,0.644851206748752,367085
4236,0.6947911083568546,0,0.8476502154253951,361707
4237,0.47699693940142274,0,0.763949656191022,110267
4238,0.7242978853999689,0,0.2439353402822927,324438
4239,0.15946698451040242,0,0.7870427038682316,208647
4240,0.9567434714383423,0,0.26051088657890353,434477
4241,0.9019879167944816,0,0.06391507872144764,85361
4242,0.9018797619303625,0,0.918151476778711,305441
4243,0.4213263619523233,0,0.7456001508536769,347564
4244,0.5394744502218414,0,0.43086574311387005,206458
4245,0.6804808509621731,0,0.22340615701797684,62696
4246,0.4083634362716275,0,0.4982079768376364,102223
4247,0.7953276842597758,0,0.7369710672458164,213215
4248,0.8563565870448111,0,0.5310736214416459,447146
4249,0.0591169928112556,0,0.740821741033758,147241
4250,0.8295677359362631,0,0.7590670596126169,84133
4251,0.8326537751305212,0,0.3624667185155467,496834
4252,0.826177733861371,0,0.8067277327283566,378032
4253,0.4859462989064104,0,0.4225410406878416,185349
4254,0.8485482822861533,0,0.17486236811217581,232127
4255,0.2495888971143796,0,0.439568141885191,138037
4256,0.30580300354651935,0,0.224675824826987,250823
4257,0.608638380816726,0,0.3560150057417727,219909
4258,0.43239951959682166,0,0.7670262689269811,498326
4259,0.8164511703937456,0,0.18260058414918123,95646
4260,0.6838266842219812,0,0.9512809268623657,285175
4261,0.4275519799510359,1,0.1442265959975667,196421
4262,0.8565602269792654,0,0.8630147063338999,64310
4263,0.10587116170378053,0,0.8975793753994485,67857
4264,0.37257808337853426,0,0.10243899542182544,157118
4265,0.27066511793398274,0,0.42556742374769807,316584
4266,0.4883331666078389,0,0.6264024734704579,408087
4267,0.45834171583802874,1,0.7972990710646954,307319
4268,0.8754360060833111,0,0.3487894898298798,221462
4269,0.020507249105751302,0,0.4651576787029388,178492
4270,0.021480026628681648,0,0.5740523285386696,352022
4271,0.16886321361538514,0,0.03088685894960741,448030
4272,0.7660362921330549,0,0.4731258726686577,85572
4273,0.011764333724367804,0,0.8603846289734333,171861
4274,0.05419014735757233,0,0.32205463753956054,494272
4275,0.7986416988525681,0,0.18264822308507056,413813
4276,0.32623058239064406,0,0.3790032626715486,392973
4277,0.7670549780746526,0,0.8289995147120085,455602
4278,0.03415643585618344,0,0.02488120639350433,87140
4279,0.7539838761228708,0,0.8788605181402376,436285
4280,0.790074611778951,0,0.22539003965968518,373208
4281,0.34587005171984386,0,0.0303751083650603,490328
4282,0.507210249863836,0,0.5654184120580394,288716
4283,0.6830181242764299,0,0.7132398842275657,411419
4284,0.42131395646637704,0,0.024154967374245162,50304
4285,0.8694273918592185,0,0.9232085536039358,80665
4286,0.9009547362486732,0,0.10118544165221122,97605
4287,0.5235654737944568,0,0.1439169035970952,200569
4288,0.820745824891837,0,0.06461213354633832,427673
4289,0.8275298921614465,0,0.22280646204029186,126279
4290,0.9660403836942351,0,0.4822464124841408,479693
4291,0.5019638444277537,0,0.6209763679189885,218827
4292,0.21403086308726793,0,0.2884733936048264,257685
4293,0.2928393628488658,0,0.3445309322992647,104636
4294,0.10904171792778883,0,0.8859970304567574,300307
4295,0.27645184273635237,0,0.5739436647006934,282200
4296,0.43395656790734893,0,0.39618621700101764,363072
4297,0.016172212025287513,0,0.14454376807033953,412676
4298,0.07002920174319605,0,0.16634182772427786,181887
4299,0.13842951000404558,0,0.10194141429786119,83290
4300,0.7990681010178564,0,0.7805535387926635,329819
4301,0.9824856538164896,0,0.1589532960426122,149096
4302,0.3945889491850122,0,0.30567636978992085,54232
4303,0.3507094918332293,0,0.4258303732034512,58391
4304,0.42469947765127325,0,0.8556325644833366,442871
4305,0.5459358084347785,0,0.3476884781322328,306807
4306,0.8865311735004372,0,0.14860493546460785,247754
4307,0.3542768280200953,0,0.7213124974155802,279224
4308,0.271989100507942,0,0.832583441567777,134970
4309,0.45035992625284793,0,0.5680796682001629,121364
4310,0.9818601189930743,0,0.4233893515270978,320145
4311,0.38037008101047576,0,0.7077522720126384,113309
4312,0.9525520534576791,0,0.8591993481717048,316174
4313,0.17216494374240832,0,0.672098271248809,254968
4314,0.7873580471849795,0,0.8054066814564748,196892
4315,0.9144630790968177,1,0.8254761536260231,346853
4316,0.3969089370173585,0,0.5657438731261696,168020
4317,0.40643957749612747,0,0.8028359093593509,133041
4318,0.5103835529751709,0,0.5665505690878887,206288
4319,0.050619254545750225,0,0.13238174035057737,432599
4320,0.342171338945213,0,0.11016007525408511,265379
4321,0.5084885489963556,0,0.607093575085116,495778
4322,0.15621701354945028,0,0.6011599700398567,482507
4323,0.6224330030036724,0,0.41583388382752184,53503
4324,0.6842279986953931,0,0.8004156826363937,200655
4325,0.7615550862689014,0,0.19021646380963186,310719
4326,0.48197282754539894,0,0.929672266878851,452653
4327,0.5223146566784133,0,0.4275439826673152,498971
4328,0.31412917142028374,0,0.9890205695025055,175562
4329,0.5569677158027393,1,0.9705730101089136,294718
4330,0.25874097543613095,0,0.4094408321732853,369372
4331,0.14717765595537868,0,0.1188782415387627,285102
4332,0.2415969323570244,0,0.7147075185023266,175422
4333,0.8844327245223409,0,0.3950850761503908,481810
4334,0.5342115586037174,0,0.8589022984844105,167066
4335,0.44295983651409465,0,0.061096952215258016,106645
4336,0.9834550261202719,0,0.9982691021299135,171212
4337,0.6629724953584093,0,0.6340779985312182,386443
4338,0.3312286203129088,0,0.8512514652988219,237049
4339,0.3402397320570588,0,0.6302702978511961,68903
4340,0.9079101989318034,0,0.8843474771121281,270516
4341,0.15728055553554676,0,0.7288319054149845,412797
4342,0.5071898735775577,0,0.11201634060681742,300914
4343,0.8530123796970173,0,0.3199850827849551,487759
4344,0.4653119829512474,0,0.5867600929637923,50385
4345,0.4039397281029612,0,0.4922222273993083,196175
4346,0.09876385647321018,0,0.5669052789944478,372746
4347,0.4116041660569044,0,0.1083825900438633,99094
4348,0.22055328690693188,0,0.34132813075453994,468373
4349,0.7165567522401001,0,0.40081903825539444,407757
4350,0.06487356786624787,0,0.6005501979245181,257460
4351,0.4709974651668889,0,0.5611293343617503,389040
4352,0.19798543636002597,0,0.4002757427426449,343717
